Customer_ID,Age,Gender,Country,Membership_Tier,Annual_Income_USD,Product_Category,Purchase_Amount_USD,Payment_Method,Orders_Per_Month,Discount_Applied_Percent,Delivery_Time_Days,Review_Rating,Satisfaction_Score,Returned_Item,App_Usage_Mins_Per_Week,Preferred_Shopping_Hour,Signup_Date,Days_Since_Last_Purchase,Churned
CUST-10570,33,Male,United States,Gold,85292.0,Home & Kitchen,414.53,Apple Pay,1,0,4,3.5,7,No,150,20,2022-05-29,33,No
CUST-10571,38,Female,Australia,Bronze,48954.0,Apparel,273.94,Credit Card,5,5,7,4.0,7,No,147,17,2022-09-18,93,No
CUST-10572,58,Male,Japan,Bronze,57079.0,Apparel,25.73,Credit Card,4,10,4,2.5,6,No,130,19,2022-06-30,44,No
CUST-10573,41,Male,Canada,Gold,82773.0,Home & Kitchen,123.11,Buy Now Pay Later,1,25,9,4.0,7,No,143,15,2022-11-09,160,No
CUST-10574,35,Male,United States,Silver,18000.0,Sports & Outdoors,8.5,Credit Card,3,5,7,3.5,7,No,153,6,2023-12-11,57,No
CUST-10575,47,Non-Binary,Japan,Gold,104418.0,Home & Kitchen,236.68,PayPal,11,0,1,2.0,4,No,208,7,2022-11-10,59,No
CUST-10576,18,Female,Canada,Silver,40034.0,Apparel,40.64,Credit Card,3,5,1,4.0,8,No,98,15,2022-03-17,23,No
CUST-10577,40,Prefer not to say,Japan,Gold,58687.0,Beauty & Personal Care,15.35,PayPal,7,0,4,1.5,3,Yes,99,11,2023-10-01,115,Yes
CUST-10578,47,Male,Japan,Silver,18000.0,Sports & Outdoors,15.29,PayPal,8,0,9,3.0,5,No,89,9,2024-09-22,86,No
CUST-10579,20,Male,Australia,Gold,109651.0,Electronics,440.1,Credit Card,6,10,4,3.5,7,No,83,13,2023-12-18,77,No
CUST-10580,51,Female,Canada,Platinum,142315.0,Home & Kitchen,145.29,Credit Card,4,0,5,2.0,4,No,87,17,2024-10-17,177,No
CUST-10581,42,Male,United States,Silver,57938.0,Apparel,18.12,Credit Card,6,10,1,5.0,10,No,168,12,2024-08-23,36,No
CUST-10582,33,Female,Germany,Bronze,67002.0,Electronics,378.68,Apple Pay,3,10,2,4.0,8,No,214,19,2023-06-11,18,No
CUST-10583,45,Female,Germany,Bronze,53471.0,Home & Kitchen,137.76,Apple Pay,2,5,11,1.0,3,No,203,18,2024-04-01,100,Yes
CUST-10584,65,Female,Japan,Bronze,71093.0,Sports & Outdoors,256.65,PayPal,5,0,4,4.5,9,No,10,18,2022-10-15,18,No
CUST-10585,40,Male,United States,Bronze,18000.0,Electronics,20.99,PayPal,6,50,4,3.0,6,No,113,23,2022-10-08,9,No
CUST-10586,40,Male,United States,Bronze,41378.0,Beauty & Personal Care,63.05,Credit Card,4,5,11,,3,Yes,69,10,2023-02-14,22,No
CUST-10587,32,Male,Brazil,Silver,32899.0,Sports & Outdoors,99.88,Credit Card,4,15,10,1.0,2,No,145,17,2022-08-25,107,No
CUST-10588,27,Male,Japan,Silver,57871.0,Sports & Outdoors,14.46,Credit Card,4,5,6,3.5,8,No,121,20,2022-04-28,46,No
CUST-10589,47,Female,Brazil,Silver,57524.0,Apparel,108.21,Credit Card,5,10,6,3.0,7,No,187,16,2023-01-23,85,No
CUST-10590,27,Male,Japan,Silver,73279.0,Sports & Outdoors,77.58,Credit Card,5,5,8,2.5,6,Yes,155,19,2022-02-15,65,No
CUST-10591,38,Female,Canada,Bronze,,Apparel,228.13,PayPal,5,5,9,3.0,5,No,18,12,2024-03-10,151,Yes
CUST-10592,32,Male,Germany,Bronze,53221.0,Home & Kitchen,25.21,PayPal,6,0,1,4.5,9,No,83,16,2024-01-27,95,Yes
CUST-10593,43,Male,Brazil,Bronze,54661.0,Electronics,301.41,Buy Now Pay Later,4,5,1,4.0,8,No,147,5,2023-01-16,6,No
CUST-10594,42,Male,Canada,Silver,100788.0,Electronics,191.31,Credit Card,5,20,6,3.5,7,No,176,23,2024-09-08,7,No
CUST-10595,50,Male,Germany,Bronze,36324.0,Beauty & Personal Care,120.52,PayPal,4,15,4,3.5,7,No,46,19,2023-04-18,25,No
CUST-10596,31,Female,United States,Bronze,25061.0,Apparel,24.1,Debit Card,5,0,11,1.5,3,Yes,32,20,2023-12-02,43,Yes
CUST-10597,34,Female,United Kingdom,Silver,66429.0,Apparel,320.87,PayPal,5,10,4,4.0,7,Yes,156,17,2023-07-15,47,No
CUST-10598,26,Male,Japan,Gold,80558.0,Electronics,823.68,Credit Card,3,20,1,4.5,9,No,69,8,2023-11-17,77,No
CUST-10599,32,Female,United States,Bronze,68675.0,Home & Kitchen,59.11,Credit Card,5,15,9,3.0,5,No,45,3,2022-01-20,85,No
CUST-10600,42,Female,United States,Silver,56902.0,Electronics,486.08,Credit Card,4,0,11,1.0,2,No,119,20,2024-03-29,14,No
CUST-10601,47,Male,United States,Silver,51819.0,Beauty & Personal Care,248.62,Credit Card,8,20,3,3.0,6,No,114,12,2023-01-07,19,No
CUST-10602,26,Male,United States,Gold,86516.0,Electronics,107.27,Apple Pay,3,5,5,4.0,8,No,106,10,2023-09-29,26,No
CUST-10603,48,Female,United States,Platinum,152931.0,Electronics,281.12,Credit Card,2,10,10,2.0,4,No,150,15,2023-02-07,351,Yes
CUST-10604,54,Female,United Kingdom,Bronze,39160.0,Apparel,55.24,Credit Card,1,10,1,5.0,9,No,140,12,2024-09-28,56,Yes
CUST-10605,42,Male,Brazil,Bronze,30449.0,Apparel,23.18,Apple Pay,5,20,8,2.5,5,Yes,88,17,2022-08-07,102,No
CUST-10606,60,Male,Canada,Gold,124976.0,Apparel,8.5,Apple Pay,3,25,3,3.0,6,No,187,13,2024-12-30,22,No
CUST-10607,28,Female,United States,Silver,46588.0,Apparel,20.4,PayPal,4,25,1,4.0,8,No,118,17,2024-04-11,33,No
CUST-10608,23,Female,United States,Silver,62640.0,Books & Media,11.12,Apple Pay,1,0,10,2.0,4,No,162,20,2024-09-02,241,Yes
CUST-10609,18,Female,Germany,Silver,73741.0,Home & Kitchen,113.92,Credit Card,6,25,6,3.0,6,Yes,213,9,2022-06-18,10,No
CUST-10610,55,Female,United Kingdom,Silver,32635.0,Electronics,42.45,Credit Card,3,0,1,5.0,10,No,190,11,2024-06-19,76,No
CUST-10611,45,Female,Australia,Platinum,148644.0,Apparel,302.72,Credit Card,1,0,3,4.5,8,No,278,13,2024-07-10,7,No
CUST-10612,37,Male,Germany,Platinum,121008.0,Sports & Outdoors,208.86,PayPal,2,10,5,4.5,9,No,234,22,2024-10-23,75,No
CUST-10613,41,Male,Japan,Gold,109810.0,Apparel,11.22,Buy Now Pay Later,5,10,4,3.5,8,No,190,11,2022-03-10,119,No
CUST-10614,24,Male,United States,Bronze,24672.0,Electronics,206.54,Credit Card,4,10,7,1.5,3,Yes,104,12,2022-11-12,450,Yes
CUST-10615,67,Female,Germany,Gold,107469.0,Beauty & Personal Care,69.95,PayPal,9,10,6,4.0,8,No,148,17,2024-07-30,26,No
CUST-10616,39,Male,United States,Bronze,61904.0,Home & Kitchen,556.99,Credit Card,8,25,3,2.5,6,Yes,93,12,2023-02-15,80,No
CUST-10617,39,Female,Brazil,Bronze,57505.0,Home & Kitchen,8.5,PayPal,1,0,11,2.5,4,Yes,149,21,2022-03-15,151,Yes
CUST-10618,46,Non-Binary,Germany,Gold,99523.0,Electronics,112.56,Credit Card,5,0,8,2.0,4,Yes,215,20,2025-04-18,139,Yes
CUST-10619,43,Male,United States,Bronze,37836.0,Electronics,640.15,Credit Card,3,25,8,4.5,9,No,91,14,2024-07-21,0,No
CUST-10620,40,Female,United States,Bronze,31624.0,Home & Kitchen,342.32,Debit Card,7,0,2,4.5,9,No,133,17,2025-03-07,7,No
CUST-10621,28,Male,United States,Bronze,68478.0,Electronics,417.81,PayPal,1,10,7,2.5,5,No,110,5,2025-02-28,58,No
CUST-10622,43,Female,Germany,Gold,82409.0,Home & Kitchen,298.14,PayPal,6,15,1,3.5,8,No,174,17,2024-10-03,10,No
CUST-10623,60,Male,United States,Silver,43332.0,Home & Kitchen,14.29,Credit Card,8,10,2,4.5,8,Yes,105,18,2023-08-31,0,No
CUST-10624,54,Female,Canada,Silver,73976.0,Apparel,74.57,Credit Card,4,15,8,4.0,7,Yes,108,11,2025-04-17,39,No
CUST-10625,57,Female,United States,Bronze,27669.0,Books & Media,8.5,Credit Card,4,0,1,4.5,8,No,89,9,2023-09-25,31,No
CUST-10626,31,Male,Germany,Gold,77898.0,Sports & Outdoors,27.45,Debit Card,6,20,2,3.0,7,No,191,21,2025-01-03,7,No
CUST-10627,26,Female,Australia,Gold,69015.0,Beauty & Personal Care,87.89,Buy Now Pay Later,5,0,1,3.5,7,Yes,148,12,2023-01-06,82,No
CUST-10628,36,Male,Japan,Bronze,33307.0,Electronics,33.15,PayPal,3,5,5,4.0,7,No,108,17,2023-09-17,12,No
CUST-10629,38,Female,Japan,Silver,60511.0,Electronics,194.78,Credit Card,4,0,7,3.5,7,No,167,3,2022-01-05,73,No
CUST-10630,51,Male,United States,Bronze,46375.0,Apparel,228.39,Debit Card,7,10,6,3.0,7,No,116,12,2025-02-11,68,No
CUST-10631,18,Male,United States,Platinum,157123.0,Electronics,102.05,PayPal,6,15,6,3.0,6,No,271,19,2023-10-31,43,No
CUST-10632,56,Male,Germany,Silver,71484.0,Books & Media,136.9,PayPal,5,25,6,4.0,8,No,92,12,2022-03-18,29,No
CUST-10633,36,Female,United Kingdom,Platinum,136564.0,Electronics,2390.16,Credit Card,5,15,8,2.5,5,No,176,16,2023-09-03,72,No
CUST-10634,32,Female,United Kingdom,Bronze,38432.0,Apparel,60.44,Apple Pay,3,10,5,4.5,8,No,47,9,2024-01-14,86,No
CUST-10635,25,Female,United States,Gold,104182.0,Apparel,22.88,PayPal,3,25,10,3.5,8,No,149,12,2023-06-08,29,No
CUST-10636,18,Female,United States,Gold,117906.0,Home & Kitchen,93.35,Debit Card,4,10,7,3.0,6,Yes,69,21,2023-01-22,5,No
CUST-10637,47,Male,United States,Silver,64273.0,Electronics,175.4,Apple Pay,4,10,3,4.0,9,No,200,15,2023-11-23,3,No
CUST-10638,38,Male,Australia,Platinum,131555.0,Apparel,51.03,Credit Card,3,10,9,1.5,4,Yes,235,20,2024-02-07,211,Yes
CUST-10639,22,Male,United States,Bronze,24128.0,Apparel,19.45,Apple Pay,11,5,10,2.0,5,Yes,183,20,2022-04-16,105,Yes
CUST-10640,22,Male,Canada,Bronze,18000.0,Sports & Outdoors,236.53,Debit Card,3,20,3,4.0,8,No,130,21,2023-03-31,0,No
CUST-10641,33,Male,United States,Silver,73992.0,Electronics,56.71,Credit Card,4,0,6,3.5,6,No,99,20,2023-05-24,29,Yes
CUST-10642,58,Male,Germany,Gold,105403.0,Sports & Outdoors,211.1,Credit Card,10,10,3,5.0,10,No,120,0,2022-12-13,170,No
CUST-10643,34,Female,United States,Silver,72392.0,Sports & Outdoors,8.5,Credit Card,5,15,1,3.5,8,No,255,21,2022-09-07,22,No
CUST-10644,19,Male,Brazil,Bronze,39684.0,Apparel,68.67,PayPal,3,25,1,5.0,10,Yes,233,7,2023-04-04,0,No
CUST-10645,35,Male,Brazil,Silver,,Beauty & Personal Care,147.26,Credit Card,3,20,3,3.5,6,No,171,4,2025-04-25,34,No
CUST-10646,34,Male,United States,Bronze,33285.0,Electronics,77.58,PayPal,3,10,4,4.0,8,Yes,103,5,2024-08-10,45,No
CUST-10647,18,Female,Brazil,Silver,79194.0,Books & Media,8.5,Credit Card,4,10,2,5.0,9,Yes,248,11,2024-07-18,44,No
CUST-10648,37,Female,India,Silver,61302.0,Home & Kitchen,186.84,Debit Card,2,5,9,2.0,4,No,105,16,2023-03-25,220,No
CUST-10649,35,Female,Australia,Gold,84049.0,Apparel,137.41,Credit Card,2,10,11,1.0,1,No,176,12,2022-06-19,14,No
CUST-10650,46,Male,Australia,Bronze,52665.0,Apparel,101.62,Credit Card,7,25,8,3.0,6,Yes,234,2,2023-10-14,28,No
CUST-10651,60,Male,United States,Silver,69373.0,Electronics,126.87,PayPal,4,25,3,4.0,8,No,100,13,2024-08-28,64,No
CUST-10652,51,Female,Canada,Bronze,48425.0,Books & Media,8.58,PayPal,4,20,7,3.5,7,No,198,13,2024-01-29,6,No
CUST-10653,34,Non-Binary,United States,Bronze,43463.0,Electronics,814.94,Credit Card,4,0,4,4.5,9,No,175,18,2023-01-04,22,No
CUST-10654,24,Female,United States,Gold,94317.0,Home & Kitchen,564.29,Credit Card,4,20,5,3.5,7,No,164,10,2024-04-14,24,No
CUST-10655,68,Female,India,Platinum,182990.0,Apparel,99.39,Credit Card,4,25,4,3.5,7,No,146,9,2022-09-19,40,No
CUST-10656,38,Female,United States,Bronze,63316.0,Books & Media,63.2,Apple Pay,7,5,9,2.0,4,Yes,104,9,2023-06-20,40,Yes
CUST-10657,38,Male,Japan,Gold,108010.0,Electronics,247.77,Apple Pay,4,10,11,2.0,5,Yes,192,10,2023-06-07,117,No
CUST-10658,37,Male,Australia,Gold,97012.0,Home & Kitchen,123.1,PayPal,6,15,7,4.0,7,No,75,16,2022-07-28,2,No
CUST-10659,40,Female,Australia,Gold,113128.0,Apparel,21.8,Apple Pay,3,10,4,3.0,7,No,185,13,2023-08-15,79,No
CUST-10660,36,Male,India,Bronze,51323.0,Beauty & Personal Care,25.34,Apple Pay,7,50,8,4.0,8,No,180,11,2022-05-17,30,No
CUST-10661,31,Female,United States,Platinum,140471.0,Electronics,361.81,Credit Card,3,10,2,4.5,9,No,254,11,2024-08-31,13,No
CUST-10662,31,Male,United States,Bronze,36535.0,Electronics,8.5,Buy Now Pay Later,7,15,7,3.0,6,No,47,11,2024-04-16,33,No
CUST-10663,37,Male,United Kingdom,Bronze,40543.0,Electronics,148.05,Debit Card,6,15,11,1.5,3,No,225,22,2022-01-21,95,Yes
CUST-10664,31,Male,United States,Bronze,18000.0,Beauty & Personal Care,41.05,Credit Card,6,10,1,4.0,8,No,239,9,2024-04-12,3,No
CUST-10665,29,Female,United States,Silver,65790.0,Electronics,366.01,Credit Card,3,20,8,1.5,3,No,179,19,2022-05-16,450,Yes
CUST-10666,39,Non-Binary,United Kingdom,Bronze,33207.0,Home & Kitchen,131.47,Credit Card,1,10,6,3.5,7,No,69,18,2025-06-25,10,No
CUST-10667,34,Male,Japan,Bronze,70668.0,Electronics,799.91,Credit Card,4,5,5,4.0,7,Yes,134,0,2023-10-06,8,No
CUST-10668,56,Female,Canada,Bronze,42348.0,Sports & Outdoors,8.5,Apple Pay,7,0,9,2.5,5,No,138,23,2024-06-07,11,No
CUST-10669,18,Male,United States,Gold,73598.0,Books & Media,29.64,PayPal,2,5,9,3.0,6,No,174,18,2025-01-22,49,No
CUST-10670,51,Female,Germany,Gold,94102.0,Home & Kitchen,339.81,Apple Pay,3,15,3,3.5,8,No,168,17,2023-11-21,46,No
CUST-10671,52,Male,United States,Bronze,23169.0,Apparel,45.1,Apple Pay,9,25,9,3.0,6,No,149,12,2023-11-09,25,No
CUST-10672,18,Female,United States,Gold,103521.0,Electronics,157.69,PayPal,5,0,9,2.5,5,No,165,15,2023-09-23,41,Yes
CUST-10673,33,Male,Japan,Gold,100237.0,Electronics,58.07,Apple Pay,11,5,2,3.0,6,No,187,9,2022-09-17,49,No
CUST-10674,33,Male,Germany,Gold,112241.0,Apparel,278.31,Credit Card,2,0,5,3.0,6,No,146,3,2023-11-28,6,Yes
CUST-10675,21,Female,Japan,Bronze,27764.0,Home & Kitchen,75.87,Credit Card,3,15,11,2.5,5,Yes,111,19,2025-02-05,16,No
CUST-10676,28,Female,United States,Silver,62612.0,Home & Kitchen,376.83,PayPal,3,30,2,4.0,8,Yes,113,20,2022-09-03,12,No
CUST-10677,24,Female,Australia,Platinum,115429.0,Books & Media,40.18,Credit Card,2,10,1,5.0,9,No,302,8,2024-11-24,0,No
CUST-10678,59,Female,Germany,Silver,74626.0,Apparel,116.45,Credit Card,2,10,7,3.0,5,No,252,19,2023-03-02,113,No
CUST-10679,49,Female,Canada,Bronze,51339.0,Home & Kitchen,264.43,Debit Card,7,10,4,3.5,7,No,181,18,2022-03-04,13,No
CUST-10680,53,Male,Germany,Silver,70924.0,Apparel,108.96,Apple Pay,5,0,5,3.0,7,No,241,8,2023-07-24,76,No
CUST-10681,46,Female,Australia,Silver,62029.0,Home & Kitchen,90.46,Credit Card,8,15,4,4.0,8,No,202,12,2023-09-02,13,No
CUST-10682,24,Female,Canada,Silver,69465.0,Apparel,72.21,Apple Pay,3,10,6,3.5,7,No,166,12,2025-03-02,168,No
CUST-10683,31,Male,Canada,Bronze,70878.0,Apparel,164.43,Apple Pay,4,15,11,3.0,5,No,57,18,2022-10-18,235,Yes
CUST-10684,43,Female,India,Bronze,36868.0,Apparel,34.15,Credit Card,2,20,2,3.0,6,No,121,19,2024-08-18,36,No
CUST-10685,23,Male,Japan,Gold,97495.0,Beauty & Personal Care,30.87,Credit Card,1,15,8,3.5,7,No,146,7,2023-05-19,72,No
CUST-10686,46,Male,United Kingdom,Gold,75449.0,Books & Media,8.5,Buy Now Pay Later,6,15,4,4.5,9,No,84,15,2022-06-17,4,No
CUST-10687,35,Male,Japan,Bronze,26371.0,Apparel,151.87,Credit Card,3,25,8,2.0,5,No,36,18,2023-11-25,36,No
CUST-10688,33,Male,United Kingdom,Platinum,141760.0,Electronics,45.0,Credit Card,2,50,3,4.5,9,No,222,19,2022-09-09,49,No
CUST-10689,46,Male,United States,Bronze,61870.0,Apparel,98.78,PayPal,2,10,11,1.0,3,Yes,172,8,2022-04-21,37,Yes
CUST-10690,43,Female,Canada,Silver,57386.0,Home & Kitchen,91.37,Apple Pay,2,0,5,2.5,4,Yes,72,14,2022-05-12,1,Yes
CUST-10691,33,Female,Brazil,Gold,90753.0,Electronics,196.25,Credit Card,6,10,3,3.0,7,No,116,20,2022-07-15,16,No
CUST-10692,51,Female,Brazil,Gold,87676.0,Beauty & Personal Care,67.81,Credit Card,11,15,7,3.0,6,No,239,10,2022-05-01,23,No
CUST-10693,25,Male,United States,Platinum,130374.0,Books & Media,8.5,Credit Card,3,0,3,3.0,7,No,128,12,2024-10-30,74,No
CUST-10694,45,Female,Canada,Bronze,47309.0,Books & Media,26.28,Crypto,4,0,8,1.5,4,Yes,154,19,2024-01-07,67,Yes
CUST-10695,45,Male,United States,Gold,68049.0,Electronics,482.97,Credit Card,5,0,9,2.5,4,No,141,6,2023-10-22,28,No
CUST-10696,34,Prefer not to say,India,Bronze,65056.0,Sports & Outdoors,221.02,PayPal,4,15,2,4.0,8,No,185,20,2022-10-13,48,No
CUST-10697,41,Male,India,Gold,83022.0,Beauty & Personal Care,10.84,Buy Now Pay Later,11,10,3,3.0,7,No,105,10,2024-11-08,36,No
CUST-10698,22,Male,Germany,Gold,107994.0,Apparel,284.46,Credit Card,5,5,7,3.5,7,No,179,0,2024-08-27,56,No
CUST-10699,49,Female,Australia,Silver,39140.0,Home & Kitchen,151.12,Crypto,5,0,5,3.5,7,No,150,9,2022-11-22,76,No
CUST-10700,35,Male,Japan,Bronze,54039.0,Sports & Outdoors,244.25,Buy Now Pay Later,4,15,10,4.0,8,No,161,6,2022-02-14,2,No
CUST-10701,31,Male,Canada,Gold,107095.0,Apparel,82.62,Debit Card,3,5,7,3.5,7,No,178,7,2023-05-30,33,No
CUST-10702,50,Female,United States,Bronze,48915.0,Apparel,65.66,Credit Card,5,0,2,4.5,8,No,166,17,2025-01-28,10,No
CUST-10703,29,Female,United Kingdom,Bronze,24100.0,Apparel,148.34,PayPal,2,15,4,3.0,7,No,274,9,2024-03-08,13,No
CUST-10704,21,Male,Germany,Gold,99491.0,Home & Kitchen,519.48,Apple Pay,5,10,1,4.5,9,No,336,21,2023-09-15,22,Yes
CUST-10705,19,Male,Germany,Silver,40704.0,Electronics,150.19,Crypto,3,5,5,3.5,7,No,98,14,2023-12-25,6,No
CUST-10706,45,Male,United Kingdom,Gold,90450.0,Sports & Outdoors,47.46,Credit Card,6,10,8,3.0,5,Yes,14,13,2022-08-17,4,No
CUST-10707,22,Male,India,Bronze,60529.0,Home & Kitchen,87.93,Apple Pay,4,0,1,4.5,9,No,188,13,2024-07-12,7,No
CUST-10708,59,Male,United States,Bronze,,Home & Kitchen,83.33,Credit Card,6,15,7,2.0,4,Yes,160,17,2025-04-19,27,Yes
CUST-10709,18,Male,Canada,Gold,95273.0,Electronics,130.67,Credit Card,1,0,7,2.5,5,Yes,236,13,2024-08-25,154,No
CUST-10710,58,Female,Germany,Silver,44453.0,Home & Kitchen,47.19,PayPal,4,0,7,2.5,6,No,160,7,2022-09-12,32,No
CUST-10711,40,Female,Germany,Bronze,53620.0,Electronics,572.3,Apple Pay,4,15,1,4.5,8,No,150,20,2022-10-31,1,No
CUST-10712,36,Female,Germany,Gold,95348.0,Electronics,28.0,PayPal,6,15,11,2.0,4,No,241,12,2024-02-03,65,Yes
CUST-10713,31,Male,United States,Silver,,Home & Kitchen,115.22,PayPal,2,0,3,4.0,7,No,212,6,2022-05-14,29,No
CUST-10714,42,Male,United States,Silver,76087.0,Apparel,19.89,Crypto,6,0,11,,3,No,67,14,2023-12-01,22,No
CUST-10715,37,Male,Germany,Silver,61563.0,Home & Kitchen,74.99,Credit Card,3,20,2,5.0,10,No,97,17,2022-02-08,3,No
CUST-10716,51,Female,Canada,Gold,116644.0,Electronics,27.16,PayPal,2,15,5,3.5,6,No,171,10,2025-01-10,64,No
CUST-10717,39,Male,United States,Gold,75285.0,Apparel,32.82,Credit Card,8,5,2,4.0,8,No,164,19,2023-12-08,110,Yes
CUST-10718,39,Male,Japan,Gold,37819.0,Electronics,356.22,Credit Card,4,15,5,3.5,7,No,124,17,2023-10-21,5,No
CUST-10719,33,Male,United Kingdom,Bronze,47023.0,Books & Media,62.93,Apple Pay,4,0,5,2.5,5,No,171,17,2024-04-02,450,No
CUST-10720,37,Male,Germany,Gold,,Home & Kitchen,56.73,Buy Now Pay Later,1,10,4,3.5,7,No,234,12,2022-03-21,11,No
CUST-10721,41,Female,Australia,Silver,31567.0,Home & Kitchen,79.17,PayPal,5,0,11,1.5,3,Yes,247,22,2025-06-28,11,No
CUST-10722,18,Male,United States,Silver,44387.0,Apparel,50.89,Apple Pay,4,5,7,4.5,8,No,179,10,2024-06-10,25,No
CUST-10723,21,Female,United States,Bronze,91593.0,Electronics,783.75,Credit Card,1,0,10,1.5,3,No,110,15,2022-12-17,59,No
CUST-10724,46,Female,Japan,Gold,89499.0,Books & Media,57.75,Credit Card,1,10,6,3.0,6,No,155,10,2024-12-31,24,No
CUST-10725,40,Male,Germany,Gold,108157.0,Apparel,89.97,PayPal,8,5,2,3.0,6,No,169,18,2025-06-22,13,No
CUST-10726,35,Male,Germany,Bronze,30288.0,Apparel,73.49,Credit Card,6,5,4,3.5,5,Yes,168,5,2024-01-13,8,No
CUST-10727,38,Non-Binary,Australia,Silver,24374.0,Home & Kitchen,209.98,Credit Card,6,0,11,2.5,6,No,157,5,2022-03-13,54,No
CUST-10728,42,Male,Australia,Gold,,Electronics,8.5,PayPal,5,5,7,3.0,7,No,299,19,2022-12-18,7,No
CUST-10729,31,Male,India,Bronze,37219.0,Beauty & Personal Care,20.02,Credit Card,7,15,9,2.5,6,Yes,108,13,2024-04-30,34,No
CUST-10730,28,Male,Canada,Platinum,132802.0,Home & Kitchen,620.02,Credit Card,4,5,9,2.0,4,No,211,11,2022-05-08,96,Yes
CUST-10731,40,Male,United Kingdom,Silver,59936.0,Apparel,125.48,PayPal,3,15,3,4.5,9,No,303,16,2022-07-10,15,No
CUST-10732,26,Female,United Kingdom,Silver,66756.0,Electronics,253.24,PayPal,9,5,1,3.5,7,No,115,18,2023-04-02,1,No
CUST-10733,42,Female,United States,Bronze,39297.0,Electronics,187.23,Buy Now Pay Later,4,5,9,3.0,6,Yes,149,9,2023-06-19,23,No
CUST-10734,18,Female,Canada,Bronze,19247.0,Sports & Outdoors,29.17,PayPal,2,10,8,2.5,5,No,68,8,2022-06-25,41,No
CUST-10735,50,Female,United States,Platinum,148751.0,Home & Kitchen,202.85,PayPal,2,30,7,3.0,6,No,199,22,2024-09-29,20,No
CUST-10736,43,Female,Brazil,Bronze,18000.0,Electronics,178.97,Buy Now Pay Later,4,0,6,3.5,7,No,78,16,2025-01-21,63,No
CUST-10737,41,Female,Canada,Gold,58093.0,Electronics,163.55,Apple Pay,3,0,10,3.5,6,No,217,12,2024-04-27,76,No
CUST-10738,49,Female,Canada,Bronze,55305.0,Home & Kitchen,210.73,Credit Card,2,10,7,3.5,7,No,157,19,2023-10-20,34,No
CUST-10739,57,Non-Binary,United Kingdom,Bronze,51126.0,Home & Kitchen,319.53,Credit Card,6,25,11,2.5,4,No,84,14,2025-02-15,69,No
CUST-10740,50,Female,United States,Bronze,40966.0,Apparel,12.93,Apple Pay,2,50,9,3.5,6,No,195,9,2022-05-25,34,No
CUST-10741,18,Male,United States,Silver,36881.0,Apparel,43.85,PayPal,1,10,6,3.5,7,No,150,9,2023-02-13,35,No
CUST-10742,22,Female,United Kingdom,Platinum,127257.0,Electronics,234.2,Apple Pay,7,10,10,2.0,4,No,245,12,2022-03-26,116,No
CUST-10743,30,Male,United States,Bronze,37270.0,Home & Kitchen,160.66,Apple Pay,2,10,3,4.5,9,Yes,64,20,2025-01-19,18,No
CUST-10744,38,Female,Germany,Bronze,18000.0,Books & Media,8.5,PayPal,6,10,3,2.5,5,No,152,5,2023-03-12,9,No
CUST-10745,44,Female,Brazil,Bronze,28697.0,Electronics,216.87,Crypto,2,10,4,3.0,6,Yes,184,9,2024-12-22,11,No
CUST-10746,29,Male,Brazil,Silver,73741.0,Home & Kitchen,407.96,PayPal,3,20,10,2.0,4,Yes,129,20,2023-09-13,146,Yes
CUST-10747,40,Female,Germany,Silver,87691.0,Apparel,60.96,Credit Card,3,15,10,1.0,2,No,82,7,2022-08-21,33,Yes
CUST-10748,28,Female,United States,Gold,87450.0,Apparel,271.96,Debit Card,3,10,8,,4,Yes,161,16,2024-08-11,284,Yes
CUST-10749,30,Female,Australia,Silver,75616.0,Apparel,521.14,Credit Card,9,10,10,2.5,6,No,237,9,2024-09-12,0,No
CUST-10750,21,Female,Brazil,Silver,27546.0,Sports & Outdoors,9.16,Apple Pay,13,10,9,3.0,5,No,206,16,2024-03-02,85,No
CUST-10751,26,Female,United States,Bronze,53870.0,Apparel,23.41,Buy Now Pay Later,3,10,8,3.5,7,No,119,12,2022-09-21,46,No
CUST-10752,21,Female,Japan,Platinum,125528.0,Home & Kitchen,761.4,Apple Pay,6,10,11,2.5,6,No,99,7,2023-06-28,89,No
CUST-10753,26,Male,United States,Bronze,47532.0,Apparel,263.37,PayPal,1,0,10,2.5,5,No,115,16,2023-09-27,23,No
CUST-10754,50,Male,Australia,Bronze,37540.0,Electronics,24.94,PayPal,6,0,2,4.5,8,No,108,17,2025-01-13,35,No
CUST-10755,26,Male,India,Silver,85767.0,Electronics,8.5,Credit Card,2,10,4,3.5,7,No,191,17,2024-03-28,6,No
CUST-10756,69,Female,United States,Silver,46260.0,Beauty & Personal Care,8.5,Credit Card,4,20,4,2.0,4,Yes,136,17,2022-10-10,195,Yes
CUST-10757,43,Male,Brazil,Silver,73296.0,Electronics,1872.92,PayPal,3,0,2,3.0,6,No,107,14,2024-11-12,38,No
CUST-10758,40,Female,Germany,Silver,56968.0,Home & Kitchen,33.89,Apple Pay,7,10,8,3.0,6,No,220,14,2022-12-16,16,No
CUST-10759,27,Female,India,Gold,92150.0,Apparel,80.57,Apple Pay,5,5,3,4.0,8,No,175,17,2025-02-07,8,No
CUST-10760,46,Male,United Kingdom,Bronze,38690.0,Apparel,141.07,Credit Card,3,0,2,4.0,8,Yes,167,17,2023-11-18,56,No
